2021/10/01 04:53:41.400 	0	0	0	0	0
2021/10/01 04:53:45.800 	4,65055988729	-8,85281270183623	0	0	9,99999999995318
2021/10/01 04:53:49.400 	4,89522530883551	-8,71990648843348	0	0	9,9999999995644
2021/10/01 04:53:53.600 	5,44516311585903	-8,38750252872705	0	0	10,0000000013857
2021/10/01 04:54:00.000 	5,33227352797985	-8,45971979387105	0	0	9,99999999840041
2021/10/01 04:54:05.800 	4,17782291024923	-9,08547168318182	0	0	9,99999999876511
2021/10/01 04:54:11.000 	5,03086972981691	-8,64235788118094	0	0	9,99999999923992
2021/10/01 04:54:15.600 	6,50722038000822	-7,59316027350724	0	0	10,0000000006581
2021/10/01 04:54:20.400 	6,31318394839764	-7,75523748155683	0	0	9,99999999808248
2021/10/01 04:54:26.000 	5,17978478968143	-8,55393649451435	0	0	10,00000000098
2021/10/01 04:54:30.800 	-4,06577818840742	-9,13616154156625	0	0	9,99999999954619
2021/10/01 04:54:33.600 	-8,37562174350023	-5,46342020947486	0	0	9,99999999877461
2021/10/01 04:54:36.000 	-8,52647357434034	-5,22486826591194	0	0	10,0000000005029
2021/10/01 04:54:38.200 	-8,53037393093109	-5,2184979217127	0	0	9,99999999802142
2021/10/01 04:54:40.400 	-8,60611236840487	-5,09262504801154	0	0	9,99999999886229
2021/10/01 04:54:42.600 	-8,4254888817668	-5,38619876094162	0	0	9,99999999945725
2021/10/01 04:54:44.800 	-8,8353206217289	-4,68370681628585	0	0	10,0000000014835
2021/10/01 04:54:47.200 	-8,65970618277788	-5,0009487895295	0	0	9,9999999983769
2021/10/01 04:54:49.400 	-8,36898048222065	-5,47358800750226	0	0	9,99999999938314
2021/10/01 04:54:51.600 	-8,09416895359755	-5,87234441470355	0	0	9,99999999871412
2021/10/01 04:54:54.200 	-8,42007651925087	-5,39465582184494	0	0	10,0000000013103
2021/10/01 04:54:57.000 	-9,11869405210018	-4,10480434633791	0	0	9,99999999687609
2021/10/01 04:55:00.200 	-9,2425379306078	-3,8177863555029	0	0	10,0000000027494
2021/10/01 04:55:03.400 	-8,8864629343152	-4,58593245688826	0	0	9,99999999910496
2021/10/01 04:55:06.800 	-9,20343236625195	-3,91111654415727	0	0	9,99999999710773
2021/10/01 04:55:11.000 	-9,42261084169149	-3,34879156760871	0	0	10,0000000018625
2021/10/01 04:56:04.400 	9,98545789718628	-0,539101650007069	0	0	10,000000000276
2021/10/01 04:56:06.800 	8,52127944678068	5,23333513177931	0	0	10,0000000005821
2021/10/01 04:56:08.200 	8,571547716856	5,15058926027268	0	0	9,99999999951878
2021/10/01 04:56:09.200 	8,5994683355093	5,10383623372763	0	0	9,99999999770691
2021/10/01 04:56:10.000 	8,60854273289442	5,08851570170373	0	0	10,0000000015277
2021/10/01 04:56:10.800 	8,66675377637148	4,98872519098222	0	0	10,0000000025695
2021/10/01 04:56:11.600 	8,61331905424595	5,08042663894594	0	0	9,99999999819739
